timestamp,instance_id,metric_label,value,min_range,max_range
2026-02-08 15:48:00,server-01,RAM,30.02,0,100
2026-02-08 15:49:00,server-01,RAM,33.44,0,100
2026-02-08 15:50:00,server-01,RAM,32.0,0,100
2026-02-08 15:51:00,server-01,RAM,14.32,0,100
2026-02-08 15:52:00,server-01,RAM,8.71,0,100
2026-02-08 15:53:00,server-01,RAM,11.51,0,100
2026-02-08 15:54:00,server-01,RAM,27.2,0,100
2026-02-08 15:55:00,server-01,RAM,32.04,0,100
2026-02-08 15:56:00,server-01,RAM,36.12,0,100
2026-02-08 15:57:00,server-01,RAM,25.6,0,100
2026-02-08 15:58:00,server-01,RAM,27.63,0,100
2026-02-08 15:59:00,server-01,RAM,20.58,0,100
2026-02-08 16:00:00,server-01,RAM,11.84,0,100
2026-02-08 16:01:00,server-01,RAM,12.06,0,100
2026-02-08 16:02:00,server-01,RAM,35.93,0,100
2026-02-08 16:03:00,server-01,RAM,14.3,0,100
2026-02-08 16:04:00,server-01,RAM,13.77,0,100
2026-02-08 16:05:00,server-01,RAM,24.15,0,100
2026-02-08 16:06:00,server-01,RAM,24.03,0,100
2026-02-08 16:07:00,server-01,RAM,20.69,0,100
2026-02-08 16:08:00,server-01,RAM,16.35,0,100
2026-02-08 16:09:00,server-01,RAM,8.46,0,100
2026-02-08 16:10:00,server-01,RAM,16.78,0,100
2026-02-08 16:11:00,server-01,RAM,25.74,0,100
2026-02-08 16:12:00,server-01,RAM,30.45,0,100
2026-02-08 16:13:00,server-01,RAM,34.69,0,100
2026-02-08 16:14:00,server-01,RAM,15.49,0,100
2026-02-08 16:15:00,server-01,RAM,14.58,0,100
2026-02-08 16:16:00,server-01,RAM,12.65,0,100
2026-02-08 16:17:00,server-01,RAM,11.4,0,100
2026-02-08 16:18:00,server-01,RAM,25.3,0,100
2026-02-08 16:19:00,server-01,RAM,15.37,0,100
2026-02-08 16:20:00,server-01,RAM,26.07,0,100
2026-02-08 16:21:00,server-01,RAM,28.99,0,100
2026-02-08 16:22:00,server-01,RAM,21.1,0,100
2026-02-08 16:23:00,server-01,RAM,9.71,0,100
2026-02-08 16:24:00,server-01,RAM,34.4,0,100
2026-02-08 16:25:00,server-01,RAM,31.84,0,100
2026-02-08 16:26:00,server-01,RAM,35.3,0,100
2026-02-08 16:27:00,server-01,RAM,30.05,0,100
2026-02-08 16:28:00,server-01,RAM,20.34,0,100
2026-02-08 16:29:00,server-01,RAM,22.66,0,100
2026-02-08 16:30:00,server-01,RAM,30.98,0,100
2026-02-08 16:31:00,server-01,RAM,12.94,0,100
2026-02-08 16:32:00,server-01,RAM,10.6,0,100
2026-02-08 16:33:00,server-01,RAM,8.08,0,100
2026-02-08 16:34:00,server-01,RAM,30.92,0,100
2026-02-08 16:35:00,server-01,RAM,23.52,0,100
2026-02-08 16:36:00,server-01,RAM,12.73,0,100
2026-02-08 16:37:00,server-01,RAM,7.99,0,100
2026-02-08 16:38:00,server-01,RAM,29.12,0,100
2026-02-08 16:39:00,server-01,RAM,19.72,0,100
2026-02-08 16:40:00,server-01,RAM,36.44,0,100
2026-02-08 16:41:00,server-01,RAM,35.37,0,100
2026-02-08 16:42:00,server-01,RAM,6.92,0,100
2026-02-08 16:43:00,server-01,RAM,24.31,0,100
2026-02-08 16:44:00,server-01,RAM,20.65,0,100
2026-02-08 16:45:00,server-01,RAM,14.57,0,100
2026-02-08 16:46:00,server-01,RAM,18.21,0,100
2026-02-08 16:47:00,server-01,RAM,31.13,0,100
2026-02-08 16:48:00,server-01,RAM,14.83,0,100
2026-02-08 16:49:00,server-01,RAM,11.41,0,100
2026-02-08 16:50:00,server-01,RAM,14.48,0,100
2026-02-08 16:51:00,server-01,RAM,20.79,0,100
2026-02-08 16:52:00,server-01,RAM,18.71,0,100
2026-02-08 16:53:00,server-01,RAM,16.65,0,100
2026-02-08 16:54:00,server-01,RAM,13.11,0,100
2026-02-08 16:55:00,server-01,RAM,23.58,0,100
2026-02-08 16:56:00,server-01,RAM,15.37,0,100
2026-02-08 16:57:00,server-01,RAM,32.02,0,100
2026-02-08 16:58:00,server-01,RAM,12.36,0,100
2026-02-08 16:59:00,server-01,RAM,33.58,0,100
2026-02-08 17:00:00,server-01,RAM,11.77,0,100
2026-02-08 17:01:00,server-01,RAM,29.62,0,100
2026-02-08 17:02:00,server-01,RAM,32.42,0,100
2026-02-08 17:03:00,server-01,RAM,27.86,0,100
2026-02-08 17:04:00,server-01,RAM,8.23,0,100
2026-02-08 17:05:00,server-01,RAM,7.0,0,100
2026-02-08 17:06:00,server-01,RAM,32.88,0,100
2026-02-08 17:07:00,server-01,RAM,34.7,0,100
2026-02-08 17:08:00,server-01,RAM,22.85,0,100
2026-02-08 17:09:00,server-01,RAM,19.87,0,100
2026-02-08 17:10:00,server-01,RAM,8.86,0,100
2026-02-08 17:11:00,server-01,RAM,24.42,0,100
2026-02-08 17:12:00,server-01,RAM,33.36,0,100
2026-02-08 17:13:00,server-01,RAM,35.47,0,100
2026-02-08 17:14:00,server-01,RAM,28.71,0,100
2026-02-08 17:15:00,server-01,RAM,18.39,0,100
2026-02-08 17:16:00,server-01,RAM,12.58,0,100
2026-02-08 17:17:00,server-01,RAM,12.86,0,100
2026-02-08 17:18:00,server-01,RAM,33.94,0,100
2026-02-08 17:19:00,server-01,RAM,8.93,0,100
2026-02-08 17:20:00,server-01,RAM,12.24,0,100
2026-02-08 17:21:00,server-01,RAM,23.68,0,100
2026-02-08 17:22:00,server-01,RAM,8.61,0,100
2026-02-08 17:23:00,server-01,RAM,6.95,0,100
2026-02-08 17:24:00,server-01,RAM,16.6,0,100
2026-02-08 17:25:00,server-01,RAM,29.14,0,100
2026-02-08 17:26:00,server-01,RAM,16.7,0,100
2026-02-08 17:27:00,server-01,RAM,34.24,0,100
2026-02-08 17:28:00,server-01,RAM,19.51,0,100
2026-02-08 17:29:00,server-01,RAM,20.34,0,100
2026-02-08 17:30:00,server-01,RAM,27.6,0,100
2026-02-08 17:31:00,server-01,RAM,21.42,0,100
2026-02-08 17:32:00,server-01,RAM,25.02,0,100
2026-02-08 17:33:00,server-01,RAM,17.79,0,100
2026-02-08 17:34:00,server-01,RAM,17.07,0,100
2026-02-08 17:35:00,server-01,RAM,23.78,0,100
2026-02-08 17:36:00,server-01,RAM,5.55,0,100
2026-02-08 17:37:00,server-01,RAM,5.39,0,100
2026-02-08 17:38:00,server-01,RAM,17.19,0,100
2026-02-08 17:39:00,server-01,RAM,11.82,0,100
2026-02-08 17:40:00,server-01,RAM,20.88,0,100
2026-02-08 17:41:00,server-01,RAM,41.49,0,100
2026-02-08 17:42:00,server-01,RAM,41.1,0,100
2026-02-08 17:43:00,server-01,RAM,32.92,0,100
2026-02-08 17:44:00,server-01,RAM,34.35,0,100
2026-02-08 17:45:00,server-01,RAM,43.87,0,100
2026-02-08 17:46:00,server-01,RAM,34.64,0,100
2026-02-08 17:47:00,server-01,RAM,25.98,0,100
2026-02-08 17:48:00,server-01,RAM,43.54,0,100
2026-02-08 17:49:00,server-01,RAM,35.35,0,100
2026-02-08 17:50:00,server-01,RAM,29.73,0,100
2026-02-08 17:51:00,server-01,RAM,35.14,0,100
2026-02-08 17:52:00,server-01,RAM,46.09,0,100
2026-02-08 17:53:00,server-01,RAM,29.42,0,100
2026-02-08 17:54:00,server-01,RAM,36.49,0,100
2026-02-08 17:55:00,server-01,RAM,28.21,0,100
2026-02-08 17:56:00,server-01,RAM,31.04,0,100
2026-02-08 17:57:00,server-01,RAM,28.27,0,100
2026-02-08 17:58:00,server-01,RAM,42.12,0,100
2026-02-08 17:59:00,server-01,RAM,32.09,0,100
2026-02-08 18:00:00,server-01,RAM,24.7,0,100
2026-02-08 18:01:00,server-01,RAM,49.88,0,100
2026-02-08 18:02:00,server-01,RAM,48.93,0,100
2026-02-08 18:03:00,server-01,RAM,41.12,0,100
2026-02-08 18:04:00,server-01,RAM,34.62,0,100
2026-02-08 18:05:00,server-01,RAM,37.9,0,100
2026-02-08 18:06:00,server-01,RAM,32.54,0,100
2026-02-08 18:07:00,server-01,RAM,23.71,0,100
2026-02-08 18:08:00,server-01,RAM,23.17,0,100
2026-02-08 18:09:00,server-01,RAM,44.33,0,100
2026-02-08 18:10:00,server-01,RAM,39.54,0,100
2026-02-08 18:11:00,server-01,RAM,31.5,0,100
2026-02-08 18:12:00,server-01,RAM,33.86,0,100
2026-02-08 18:13:00,server-01,RAM,43.15,0,100
2026-02-08 18:14:00,server-01,RAM,26.9,0,100
2026-02-08 18:15:00,server-01,RAM,39.26,0,100
2026-02-08 18:16:00,server-01,RAM,28.83,0,100
2026-02-08 18:17:00,server-01,RAM,33.94,0,100
2026-02-08 18:18:00,server-01,RAM,27.62,0,100
2026-02-08 18:19:00,server-01,RAM,24.5,0,100
2026-02-08 18:20:00,server-01,RAM,42.54,0,100
2026-02-08 18:21:00,server-01,RAM,33.23,0,100
2026-02-08 18:22:00,server-01,RAM,22.46,0,100
2026-02-08 18:23:00,server-01,RAM,20.09,0,100
2026-02-08 18:24:00,server-01,RAM,30.63,0,100
2026-02-08 18:25:00,server-01,RAM,42.13,0,100
2026-02-08 18:26:00,server-01,RAM,24.23,0,100
2026-02-08 18:27:00,server-01,RAM,26.08,0,100
2026-02-08 18:28:00,server-01,RAM,37.4,0,100
2026-02-08 18:29:00,server-01,RAM,35.01,0,100
2026-02-08 18:30:00,server-01,RAM,29.82,0,100
2026-02-08 18:31:00,server-01,RAM,25.93,0,100
2026-02-08 18:32:00,server-01,RAM,31.16,0,100
2026-02-08 18:33:00,server-01,RAM,43.63,0,100
2026-02-08 18:34:00,server-01,RAM,25.62,0,100
2026-02-08 18:35:00,server-01,RAM,41.19,0,100
2026-02-08 18:36:00,server-01,RAM,43.57,0,100
2026-02-08 18:37:00,server-01,RAM,39.84,0,100
2026-02-08 18:38:00,server-01,RAM,28.66,0,100
2026-02-08 18:39:00,server-01,RAM,49.4,0,100
2026-02-08 18:40:00,server-01,RAM,41.41,0,100
2026-02-08 18:41:00,server-01,RAM,39.07,0,100
2026-02-08 18:42:00,server-01,RAM,33.21,0,100
2026-02-08 18:43:00,server-01,RAM,27.35,0,100
2026-02-08 18:44:00,server-01,RAM,24.92,0,100
2026-02-08 18:45:00,server-01,RAM,47.91,0,100
2026-02-08 18:46:00,server-01,RAM,22.73,0,100
2026-02-08 18:47:00,server-01,RAM,41.72,0,100
2026-02-08 18:48:00,server-01,RAM,42.81,0,100
2026-02-08 18:49:00,server-01,RAM,28.39,0,100
2026-02-08 18:50:00,server-01,RAM,28.23,0,100
2026-02-08 18:51:00,server-01,RAM,26.44,0,100
2026-02-08 18:52:00,server-01,RAM,30.46,0,100
2026-02-08 18:53:00,server-01,RAM,28.93,0,100
2026-02-08 18:54:00,server-01,RAM,46.12,0,100
2026-02-08 18:55:00,server-01,RAM,49.96,0,100
2026-02-08 18:56:00,server-01,RAM,27.85,0,100
2026-02-08 18:57:00,server-01,RAM,45.15,0,100
2026-02-08 18:58:00,server-01,RAM,40.28,0,100
2026-02-08 18:59:00,server-01,RAM,45.27,0,100
2026-02-08 19:00:00,server-01,RAM,43.08,0,100
2026-02-08 19:01:00,server-01,RAM,43.87,0,100
2026-02-08 19:02:00,server-01,RAM,42.49,0,100
2026-02-08 19:03:00,server-01,RAM,22.77,0,100
2026-02-08 19:04:00,server-01,RAM,33.01,0,100
2026-02-08 19:05:00,server-01,RAM,30.57,0,100
2026-02-08 19:06:00,server-01,RAM,20.13,0,100
2026-02-08 19:07:00,server-01,RAM,30.56,0,100
2026-02-08 19:08:00,server-01,RAM,28.48,0,100
2026-02-08 19:09:00,server-01,RAM,41.58,0,100
2026-02-08 19:10:00,server-01,RAM,27.73,0,100
2026-02-08 19:11:00,server-01,RAM,22.04,0,100
2026-02-08 19:12:00,server-01,RAM,34.49,0,100
2026-02-08 19:13:00,server-01,RAM,45.0,0,100
2026-02-08 19:14:00,server-01,RAM,36.04,0,100
2026-02-08 19:15:00,server-01,RAM,31.26,0,100
2026-02-08 19:16:00,server-01,RAM,31.38,0,100
2026-02-08 19:17:00,server-01,RAM,46.43,0,100
2026-02-08 19:18:00,server-01,RAM,24.42,0,100
2026-02-08 19:19:00,server-01,RAM,27.88,0,100
2026-02-08 19:20:00,server-01,RAM,36.37,0,100
2026-02-08 19:21:00,server-01,RAM,47.79,0,100
2026-02-08 19:22:00,server-01,RAM,43.93,0,100
2026-02-08 19:23:00,server-01,RAM,32.0,0,100
2026-02-08 19:24:00,server-01,RAM,22.97,0,100
2026-02-08 19:25:00,server-01,RAM,35.62,0,100
2026-02-08 19:26:00,server-01,RAM,32.98,0,100
2026-02-08 19:27:00,server-01,RAM,31.74,0,100
2026-02-08 19:28:00,server-01,RAM,20.49,0,100
2026-02-08 19:29:00,server-01,RAM,23.79,0,100
2026-02-08 19:30:00,server-01,RAM,42.35,0,100
2026-02-08 19:31:00,server-01,RAM,49.12,0,100
2026-02-08 19:32:00,server-01,RAM,22.28,0,100
2026-02-08 19:33:00,server-01,RAM,41.51,0,100
2026-02-08 19:34:00,server-01,RAM,20.7,0,100
2026-02-08 19:35:00,server-01,RAM,24.37,0,100
2026-02-08 19:36:00,server-01,RAM,21.96,0,100
2026-02-08 19:37:00,server-01,RAM,34.48,0,100
2026-02-08 19:38:00,server-01,RAM,28.2,0,100
2026-02-08 19:39:00,server-01,RAM,37.33,0,100
2026-02-08 19:40:00,server-01,RAM,45.81,0,100
2026-02-08 19:41:00,server-01,RAM,30.18,0,100
2026-02-08 19:42:00,server-01,RAM,21.24,0,100
2026-02-08 19:43:00,server-01,RAM,41.08,0,100
2026-02-08 19:44:00,server-01,RAM,46.3,0,100
2026-02-08 19:45:00,server-01,RAM,20.72,0,100
2026-02-08 19:46:00,server-01,RAM,48.06,0,100
2026-02-08 19:47:00,server-01,RAM,41.43,0,100
2026-02-08 19:48:00,server-01,RAM,25.93,0,100
2026-02-08 19:49:00,server-01,RAM,31.65,0,100
2026-02-08 19:50:00,server-01,RAM,27.56,0,100
2026-02-08 19:51:00,server-01,RAM,33.74,0,100
2026-02-08 19:52:00,server-01,RAM,35.14,0,100
2026-02-08 19:53:00,server-01,RAM,38.73,0,100
2026-02-08 19:54:00,server-01,RAM,22.07,0,100
2026-02-08 19:55:00,server-01,RAM,42.73,0,100
2026-02-08 19:56:00,server-01,RAM,23.71,0,100
2026-02-08 19:57:00,server-01,RAM,21.18,0,100
2026-02-08 19:58:00,server-01,RAM,34.38,0,100
2026-02-08 19:59:00,server-01,RAM,40.27,0,100
2026-02-08 20:00:00,server-01,RAM,39.41,0,100
2026-02-08 20:01:00,server-01,RAM,26.25,0,100
2026-02-08 20:02:00,server-01,RAM,33.75,0,100
2026-02-08 20:03:00,server-01,RAM,46.73,0,100
2026-02-08 20:04:00,server-01,RAM,34.58,0,100
2026-02-08 20:05:00,server-01,RAM,23.61,0,100
2026-02-08 20:06:00,server-01,RAM,46.17,0,100
2026-02-08 20:07:00,server-01,RAM,26.1,0,100
2026-02-08 20:08:00,server-01,RAM,42.62,0,100
2026-02-08 20:09:00,server-01,RAM,28.32,0,100
2026-02-08 20:10:00,server-01,RAM,28.28,0,100
2026-02-08 20:11:00,server-01,RAM,42.3,0,100
2026-02-08 20:12:00,server-01,RAM,28.23,0,100
2026-02-08 20:13:00,server-01,RAM,29.7,0,100
2026-02-08 20:14:00,server-01,RAM,43.61,0,100
2026-02-08 20:15:00,server-01,RAM,36.1,0,100
2026-02-08 20:16:00,server-01,RAM,45.13,0,100
2026-02-08 20:17:00,server-01,RAM,39.93,0,100
2026-02-08 20:18:00,server-01,RAM,47.7,0,100
2026-02-08 20:19:00,server-01,RAM,42.47,0,100
2026-02-08 20:20:00,server-01,RAM,44.85,0,100
2026-02-08 20:21:00,server-01,RAM,48.54,0,100
2026-02-08 20:22:00,server-01,RAM,46.27,0,100
2026-02-08 20:23:00,server-01,RAM,23.91,0,100
2026-02-08 20:24:00,server-01,RAM,38.36,0,100
2026-02-08 20:25:00,server-01,RAM,23.18,0,100
2026-02-08 20:26:00,server-01,RAM,20.84,0,100
2026-02-08 20:27:00,server-01,RAM,48.7,0,100
2026-02-08 20:28:00,server-01,RAM,43.13,0,100
2026-02-08 20:29:00,server-01,RAM,36.39,0,100
2026-02-08 20:30:00,server-01,RAM,27.7,0,100
2026-02-08 20:31:00,server-01,RAM,30.86,0,100
2026-02-08 20:32:00,server-01,RAM,37.81,0,100
2026-02-08 20:33:00,server-01,RAM,27.22,0,100
2026-02-08 20:34:00,server-01,RAM,39.54,0,100
2026-02-08 20:35:00,server-01,RAM,40.7,0,100
2026-02-08 20:36:00,server-01,RAM,45.8,0,100
2026-02-08 20:37:00,server-01,RAM,22.76,0,100
2026-02-08 20:38:00,server-01,RAM,40.7,0,100
2026-02-08 20:39:00,server-01,RAM,36.42,0,100
2026-02-08 20:40:00,server-01,RAM,20.45,0,100
2026-02-08 20:41:00,server-01,RAM,41.35,0,100
2026-02-08 20:42:00,server-01,RAM,28.64,0,100
2026-02-08 20:43:00,server-01,RAM,40.2,0,100
2026-02-08 20:44:00,server-01,RAM,24.41,0,100
2026-02-08 20:45:00,server-01,RAM,25.56,0,100
2026-02-08 20:46:00,server-01,RAM,49.32,0,100
2026-02-08 20:47:00,server-01,RAM,30.83,0,100
2026-02-08 20:48:00,server-01,RAM,30.24,0,100
2026-02-08 20:49:00,server-01,RAM,27.06,0,100
2026-02-08 20:50:00,server-01,RAM,29.94,0,100
2026-02-08 20:51:00,server-01,RAM,34.89,0,100
2026-02-08 20:52:00,server-01,RAM,45.76,0,100
2026-02-08 20:53:00,server-01,RAM,29.24,0,100
2026-02-08 20:54:00,server-01,RAM,43.16,0,100
2026-02-08 20:55:00,server-01,RAM,34.71,0,100
2026-02-08 20:56:00,server-01,RAM,28.21,0,100
2026-02-08 20:57:00,server-01,RAM,42.87,0,100
2026-02-08 20:58:00,server-01,RAM,48.79,0,100
2026-02-08 20:59:00,server-01,RAM,27.4,0,100
2026-02-08 21:00:00,server-01,RAM,29.88,0,100
2026-02-08 21:01:00,server-01,RAM,35.84,0,100
2026-02-08 21:02:00,server-01,RAM,40.2,0,100
2026-02-08 21:03:00,server-01,RAM,48.85,0,100
2026-02-08 21:04:00,server-01,RAM,26.36,0,100
2026-02-08 21:05:00,server-01,RAM,43.14,0,100
2026-02-08 21:06:00,server-01,RAM,32.18,0,100
2026-02-08 21:07:00,server-01,RAM,42.08,0,100
2026-02-08 21:08:00,server-01,RAM,29.51,0,100
2026-02-08 21:09:00,server-01,RAM,44.72,0,100
2026-02-08 21:10:00,server-01,RAM,37.53,0,100
2026-02-08 21:11:00,server-01,RAM,20.27,0,100
2026-02-08 21:12:00,server-01,RAM,22.44,0,100
2026-02-08 21:13:00,server-01,RAM,32.68,0,100
2026-02-08 21:14:00,server-01,RAM,27.01,0,100
2026-02-08 21:15:00,server-01,RAM,47.01,0,100
2026-02-08 21:16:00,server-01,RAM,22.48,0,100
2026-02-08 21:17:00,server-01,RAM,40.16,0,100
2026-02-08 21:18:00,server-01,RAM,32.23,0,100
2026-02-08 21:19:00,server-01,RAM,44.69,0,100
2026-02-08 21:20:00,server-01,RAM,40.72,0,100
2026-02-08 21:21:00,server-01,RAM,42.93,0,100
2026-02-08 21:22:00,server-01,RAM,35.94,0,100
2026-02-08 21:23:00,server-01,RAM,25.99,0,100
2026-02-08 21:24:00,server-01,RAM,27.88,0,100
2026-02-08 21:25:00,server-01,RAM,28.36,0,100
2026-02-08 21:26:00,server-01,RAM,33.39,0,100
2026-02-08 21:27:00,server-01,RAM,23.09,0,100
2026-02-08 21:28:00,server-01,RAM,38.05,0,100
2026-02-08 21:29:00,server-01,RAM,27.17,0,100
2026-02-08 21:30:00,server-01,RAM,22.45,0,100
2026-02-08 21:31:00,server-01,RAM,30.28,0,100
2026-02-08 21:32:00,server-01,RAM,42.23,0,100
2026-02-08 21:33:00,server-01,RAM,29.29,0,100
2026-02-08 21:34:00,server-01,RAM,21.3,0,100
2026-02-08 21:35:00,server-01,RAM,22.68,0,100
2026-02-08 21:36:00,server-01,RAM,47.21,0,100
2026-02-08 21:37:00,server-01,RAM,35.78,0,100
2026-02-08 21:38:00,server-01,RAM,21.74,0,100
2026-02-08 21:39:00,server-01,RAM,29.09,0,100
2026-02-08 21:40:00,server-01,RAM,21.7,0,100
2026-02-08 21:41:00,server-01,RAM,44.11,0,100
2026-02-08 21:42:00,server-01,RAM,36.46,0,100
2026-02-08 21:43:00,server-01,RAM,33.81,0,100
2026-02-08 21:44:00,server-01,RAM,32.0,0,100
2026-02-08 21:45:00,server-01,RAM,39.88,0,100
2026-02-08 21:46:00,server-01,RAM,33.58,0,100
2026-02-08 21:47:00,server-01,RAM,20.33,0,100
2026-02-08 21:48:00,server-01,RAM,28.72,0,100
2026-02-08 21:49:00,server-01,RAM,35.27,0,100
2026-02-08 21:50:00,server-01,RAM,46.24,0,100
2026-02-08 21:51:00,server-01,RAM,49.74,0,100
2026-02-08 21:52:00,server-01,RAM,36.49,0,100
2026-02-08 21:53:00,server-01,RAM,46.56,0,100
2026-02-08 21:54:00,server-01,RAM,31.8,0,100
2026-02-08 21:55:00,server-01,RAM,45.26,0,100
2026-02-08 21:56:00,server-01,RAM,28.4,0,100
2026-02-08 21:57:00,server-01,RAM,30.92,0,100
2026-02-08 21:58:00,server-01,RAM,44.93,0,100
2026-02-08 21:59:00,server-01,RAM,26.28,0,100
2026-02-08 22:00:00,server-01,RAM,38.95,0,100
2026-02-08 22:01:00,server-01,RAM,32.8,0,100
2026-02-08 22:02:00,server-01,RAM,40.06,0,100
2026-02-08 22:03:00,server-01,RAM,27.82,0,100
2026-02-08 22:04:00,server-01,RAM,30.35,0,100
2026-02-08 22:05:00,server-01,RAM,24.66,0,100
2026-02-08 22:06:00,server-01,RAM,21.95,0,100
2026-02-08 22:07:00,server-01,RAM,27.73,0,100
2026-02-08 22:08:00,server-01,RAM,39.15,0,100
2026-02-08 22:09:00,server-01,RAM,45.37,0,100
2026-02-08 22:10:00,server-01,RAM,33.33,0,100
2026-02-08 22:11:00,server-01,RAM,31.99,0,100
2026-02-08 22:12:00,server-01,RAM,47.94,0,100
2026-02-08 22:13:00,server-01,RAM,31.26,0,100
2026-02-08 22:14:00,server-01,RAM,39.99,0,100
2026-02-08 22:15:00,server-01,RAM,21.53,0,100
2026-02-08 22:16:00,server-01,RAM,34.6,0,100
2026-02-08 22:17:00,server-01,RAM,32.17,0,100
2026-02-08 22:18:00,server-01,RAM,31.42,0,100
2026-02-08 22:19:00,server-01,RAM,45.0,0,100
2026-02-08 22:20:00,server-01,RAM,23.43,0,100
2026-02-08 22:21:00,server-01,RAM,25.03,0,100
2026-02-08 22:22:00,server-01,RAM,33.76,0,100
2026-02-08 22:23:00,server-01,RAM,30.62,0,100
2026-02-08 22:24:00,server-01,RAM,37.07,0,100
2026-02-08 22:25:00,server-01,RAM,39.43,0,100
2026-02-08 22:26:00,server-01,RAM,36.42,0,100
2026-02-08 22:27:00,server-01,RAM,36.1,0,100
2026-02-08 22:28:00,server-01,RAM,33.42,0,100
2026-02-08 22:29:00,server-01,RAM,47.07,0,100
2026-02-08 22:30:00,server-01,RAM,23.64,0,100
2026-02-08 22:31:00,server-01,RAM,45.21,0,100
2026-02-08 22:32:00,server-01,RAM,25.95,0,100
2026-02-08 22:33:00,server-01,RAM,27.01,0,100
2026-02-08 22:34:00,server-01,RAM,23.87,0,100
2026-02-08 22:35:00,server-01,RAM,46.14,0,100
2026-02-08 22:36:00,server-01,RAM,41.01,0,100
2026-02-08 22:37:00,server-01,RAM,40.24,0,100
2026-02-08 22:38:00,server-01,RAM,37.06,0,100
2026-02-08 22:39:00,server-01,RAM,28.05,0,100
2026-02-08 22:40:00,server-01,RAM,48.37,0,100
2026-02-08 22:41:00,server-01,RAM,33.95,0,100
2026-02-08 22:42:00,server-01,RAM,35.03,0,100
2026-02-08 22:43:00,server-01,RAM,46.64,0,100
2026-02-08 22:44:00,server-01,RAM,42.41,0,100
2026-02-08 22:45:00,server-01,RAM,39.95,0,100
2026-02-08 22:46:00,server-01,RAM,25.45,0,100
2026-02-08 22:47:00,server-01,RAM,29.34,0,100
2026-02-08 22:48:00,server-01,RAM,41.26,0,100
2026-02-08 22:49:00,server-01,RAM,21.48,0,100
2026-02-08 22:50:00,server-01,RAM,33.23,0,100
2026-02-08 22:51:00,server-01,RAM,26.65,0,100
2026-02-08 22:52:00,server-01,RAM,49.77,0,100
2026-02-08 22:53:00,server-01,RAM,38.26,0,100
2026-02-08 22:54:00,server-01,RAM,35.95,0,100
2026-02-08 22:55:00,server-01,RAM,46.2,0,100
2026-02-08 22:56:00,server-01,RAM,40.79,0,100
2026-02-08 22:57:00,server-01,RAM,30.28,0,100
2026-02-08 22:58:00,server-01,RAM,35.72,0,100
2026-02-08 22:59:00,server-01,RAM,48.78,0,100
2026-02-08 23:00:00,server-01,RAM,43.32,0,100
2026-02-08 23:01:00,server-01,RAM,48.75,0,100
2026-02-08 23:02:00,server-01,RAM,24.12,0,100
2026-02-08 23:03:00,server-01,RAM,30.39,0,100
2026-02-08 23:04:00,server-01,RAM,21.63,0,100
2026-02-08 23:05:00,server-01,RAM,24.03,0,100
2026-02-08 23:06:00,server-01,RAM,47.82,0,100
2026-02-08 23:07:00,server-01,RAM,39.9,0,100
2026-02-08 23:08:00,server-01,RAM,25.18,0,100
2026-02-08 23:09:00,server-01,RAM,26.95,0,100
2026-02-08 23:10:00,server-01,RAM,43.21,0,100
2026-02-08 23:11:00,server-01,RAM,39.48,0,100
2026-02-08 23:12:00,server-01,RAM,27.99,0,100
2026-02-08 23:13:00,server-01,RAM,41.46,0,100
2026-02-08 23:14:00,server-01,RAM,38.42,0,100
2026-02-08 23:15:00,server-01,RAM,22.9,0,100
2026-02-08 23:16:00,server-01,RAM,27.44,0,100
2026-02-08 23:17:00,server-01,RAM,44.02,0,100
2026-02-08 23:18:00,server-01,RAM,49.3,0,100
2026-02-08 23:19:00,server-01,RAM,32.29,0,100
2026-02-08 23:20:00,server-01,RAM,23.23,0,100
2026-02-08 23:21:00,server-01,RAM,39.01,0,100
2026-02-08 23:22:00,server-01,RAM,30.11,0,100
2026-02-08 23:23:00,server-01,RAM,46.51,0,100
2026-02-08 23:24:00,server-01,RAM,22.66,0,100
2026-02-08 23:25:00,server-01,RAM,35.47,0,100
2026-02-08 23:26:00,server-01,RAM,26.23,0,100
2026-02-08 23:27:00,server-01,RAM,24.9,0,100
2026-02-08 23:28:00,server-01,RAM,25.0,0,100
2026-02-08 23:29:00,server-01,RAM,20.3,0,100
2026-02-08 23:30:00,server-01,RAM,32.0,0,100
2026-02-08 23:31:00,server-01,RAM,39.42,0,100
2026-02-08 23:32:00,server-01,RAM,24.08,0,100
2026-02-08 23:33:00,server-01,RAM,31.85,0,100
2026-02-08 23:34:00,server-01,RAM,35.92,0,100
2026-02-08 23:35:00,server-01,RAM,26.6,0,100
2026-02-08 23:36:00,server-01,RAM,36.96,0,100
2026-02-08 23:37:00,server-01,RAM,29.5,0,100
2026-02-08 23:38:00,server-01,RAM,25.45,0,100
2026-02-08 23:39:00,server-01,RAM,20.08,0,100
2026-02-08 23:40:00,server-01,RAM,22.97,0,100
2026-02-08 23:41:00,server-01,RAM,38.77,0,100
2026-02-08 23:42:00,server-01,RAM,23.76,0,100
2026-02-08 23:43:00,server-01,RAM,23.9,0,100
2026-02-08 23:44:00,server-01,RAM,45.16,0,100
2026-02-08 23:45:00,server-01,RAM,39.78,0,100
2026-02-08 23:46:00,server-01,RAM,35.68,0,100
2026-02-08 23:47:00,server-01,RAM,20.14,0,100
2026-02-08 23:48:00,server-01,RAM,37.35,0,100
