timestamp,instance_id,metric_label,value,min_range,max_range,memory_gb,storage_gb
2026-02-06 02:00:00,Web-Server-01,RAM_usage,31.78,0,100,16,100
2026-02-06 02:15:00,Web-Server-01,RAM_usage,34.79,0,100,16,100
2026-02-06 02:30:00,Web-Server-01,RAM_usage,41.83,0,100,16,100
2026-02-06 02:45:00,Web-Server-01,RAM_usage,38.43,0,100,16,100
2026-02-06 03:00:00,Web-Server-01,RAM_usage,45.84,0,100,16,100
2026-02-06 03:15:00,Web-Server-01,RAM_usage,39.72,0,100,16,100
2026-02-06 03:30:00,Web-Server-01,RAM_usage,48.36,0,100,16,100
2026-02-06 03:45:00,Web-Server-01,RAM_usage,43.27,0,100,16,100
2026-02-06 04:00:00,Web-Server-01,RAM_usage,48.26,0,100,16,100
2026-02-06 04:15:00,Web-Server-01,RAM_usage,48.35,0,100,16,100
2026-02-06 04:30:00,Web-Server-01,RAM_usage,52.3,0,100,16,100
2026-02-06 04:45:00,Web-Server-01,RAM_usage,46.15,0,100,16,100
2026-02-06 05:00:00,Web-Server-01,RAM_usage,52.71,0,100,16,100
2026-02-06 05:15:00,Web-Server-01,RAM_usage,53.95,0,100,16,100
2026-02-06 05:30:00,Web-Server-01,RAM_usage,54.91,0,100,16,100
2026-02-06 05:45:00,Web-Server-01,RAM_usage,59.84,0,100,16,100
2026-02-06 06:00:00,Web-Server-01,RAM_usage,62.17,0,100,16,100
2026-02-06 06:15:00,Web-Server-01,RAM_usage,55.81,0,100,16,100
2026-02-06 06:30:00,Web-Server-01,RAM_usage,57.59,0,100,16,100
2026-02-06 06:45:00,Web-Server-01,RAM_usage,62.37,0,100,16,100
2026-02-06 07:00:00,Web-Server-01,RAM_usage,59.82,0,100,16,100
2026-02-06 07:15:00,Web-Server-01,RAM_usage,58.42,0,100,16,100
2026-02-06 07:30:00,Web-Server-01,RAM_usage,53.13,0,100,16,100
2026-02-06 07:45:00,Web-Server-01,RAM_usage,57.26,0,100,16,100
2026-02-06 08:00:00,Web-Server-01,RAM_usage,62.34,0,100,16,100
2026-02-06 08:15:00,Web-Server-01,RAM_usage,59.64,0,100,16,100
2026-02-06 08:30:00,Web-Server-01,RAM_usage,60.07,0,100,16,100
2026-02-06 08:45:00,Web-Server-01,RAM_usage,58.03,0,100,16,100
2026-02-06 09:00:00,Web-Server-01,RAM_usage,54.51,0,100,16,100
2026-02-06 09:15:00,Web-Server-01,RAM_usage,57.9,0,100,16,100
2026-02-06 09:30:00,Web-Server-01,RAM_usage,64.48,0,100,16,100
2026-02-06 09:45:00,Web-Server-01,RAM_usage,56.47,0,100,16,100
2026-02-06 10:00:00,Web-Server-01,RAM_usage,61.17,0,100,16,100
2026-02-06 10:15:00,Web-Server-01,RAM_usage,53.33,0,100,16,100
2026-02-06 10:30:00,Web-Server-01,RAM_usage,57.41,0,100,16,100
2026-02-06 10:45:00,Web-Server-01,RAM_usage,48.39,0,100,16,100
2026-02-06 11:00:00,Web-Server-01,RAM_usage,58.01,0,100,16,100
2026-02-06 11:15:00,Web-Server-01,RAM_usage,49.44,0,100,16,100
2026-02-06 11:30:00,Web-Server-01,RAM_usage,44.6,0,100,16,100
2026-02-06 11:45:00,Web-Server-01,RAM_usage,64.8,0,100,16,100
2026-02-06 12:00:00,Web-Server-01,RAM_usage,52.97,0,100,16,100
2026-02-06 12:15:00,Web-Server-01,RAM_usage,50.95,0,100,16,100
2026-02-06 12:30:00,Web-Server-01,RAM_usage,55.71,0,100,16,100
2026-02-06 12:45:00,Web-Server-01,RAM_usage,39.39,0,100,16,100
2026-02-06 13:00:00,Web-Server-01,RAM_usage,50.07,0,100,16,100
2026-02-06 13:15:00,Web-Server-01,RAM_usage,54.75,0,100,16,100
2026-02-06 13:30:00,Web-Server-01,RAM_usage,48.0,0,100,16,100
2026-02-06 13:45:00,Web-Server-01,RAM_usage,41.75,0,100,16,100
2026-02-06 14:00:00,Web-Server-01,RAM_usage,36.71,0,100,16,100
2026-02-06 14:15:00,Web-Server-01,RAM_usage,44.36,0,100,16,100
2026-02-06 14:30:00,Web-Server-01,RAM_usage,42.02,0,100,16,100
2026-02-06 14:45:00,Web-Server-01,RAM_usage,35.32,0,100,16,100
2026-02-06 15:00:00,Web-Server-01,RAM_usage,35.34,0,100,16,100
2026-02-06 15:15:00,Web-Server-01,RAM_usage,36.01,0,100,16,100
2026-02-06 15:30:00,Web-Server-01,RAM_usage,35.78,0,100,16,100
2026-02-06 15:45:00,Web-Server-01,RAM_usage,29.42,0,100,16,100
2026-02-06 16:00:00,Web-Server-01,RAM_usage,32.71,0,100,16,100
2026-02-06 16:15:00,Web-Server-01,RAM_usage,19.3,0,100,16,100
2026-02-06 16:30:00,Web-Server-01,RAM_usage,29.89,0,100,16,100
2026-02-06 16:45:00,Web-Server-01,RAM_usage,31.09,0,100,16,100
2026-02-06 17:00:00,Web-Server-01,RAM_usage,27.63,0,100,16,100
2026-02-06 17:15:00,Web-Server-01,RAM_usage,18.14,0,100,16,100
2026-02-06 17:30:00,Web-Server-01,RAM_usage,29.47,0,100,16,100
2026-02-06 17:45:00,Web-Server-01,RAM_usage,26.07,0,100,16,100
2026-02-06 18:00:00,Web-Server-01,RAM_usage,27.54,0,100,16,100
2026-02-06 18:15:00,Web-Server-01,RAM_usage,19.76,0,100,16,100
2026-02-06 18:30:00,Web-Server-01,RAM_usage,18.7,0,100,16,100
2026-02-06 18:45:00,Web-Server-01,RAM_usage,28.38,0,100,16,100
2026-02-06 19:00:00,Web-Server-01,RAM_usage,29.43,0,100,16,100
2026-02-06 19:15:00,Web-Server-01,RAM_usage,19.47,0,100,16,100
2026-02-06 19:30:00,Web-Server-01,RAM_usage,24.72,0,100,16,100
2026-02-06 19:45:00,Web-Server-01,RAM_usage,9.81,0,100,16,100
2026-02-06 20:00:00,Web-Server-01,RAM_usage,19.07,0,100,16,100
2026-02-06 20:15:00,Web-Server-01,RAM_usage,11.89,0,100,16,100
2026-02-06 20:30:00,Web-Server-01,RAM_usage,18.24,0,100,16,100
2026-02-06 20:45:00,Web-Server-01,RAM_usage,16.84,0,100,16,100
2026-02-06 21:00:00,Web-Server-01,RAM_usage,14.98,0,100,16,100
2026-02-06 21:15:00,Web-Server-01,RAM_usage,21.94,0,100,16,100
2026-02-06 21:30:00,Web-Server-01,RAM_usage,17.66,0,100,16,100
2026-02-06 21:45:00,Web-Server-01,RAM_usage,15.1,0,100,16,100
2026-02-06 22:00:00,Web-Server-01,RAM_usage,29.45,0,100,16,100
2026-02-06 22:15:00,Web-Server-01,RAM_usage,19.44,0,100,16,100
2026-02-06 22:30:00,Web-Server-01,RAM_usage,23.67,0,100,16,100
2026-02-06 22:45:00,Web-Server-01,RAM_usage,32.88,0,100,16,100
2026-02-06 23:00:00,Web-Server-01,RAM_usage,16.94,0,100,16,100
2026-02-06 23:15:00,Web-Server-01,RAM_usage,23.69,0,100,16,100
2026-02-06 23:30:00,Web-Server-01,RAM_usage,24.84,0,100,16,100
2026-02-06 23:45:00,Web-Server-01,RAM_usage,33.58,0,100,16,100
2026-02-07 00:00:00,Web-Server-01,RAM_usage,26.59,0,100,16,100
2026-02-07 00:15:00,Web-Server-01,RAM_usage,28.98,0,100,16,100
2026-02-07 00:30:00,Web-Server-01,RAM_usage,35.92,0,100,16,100
2026-02-07 00:45:00,Web-Server-01,RAM_usage,32.19,0,100,16,100
2026-02-07 01:00:00,Web-Server-01,RAM_usage,34.84,0,100,16,100
2026-02-07 01:15:00,Web-Server-01,RAM_usage,34.34,0,100,16,100
2026-02-07 01:30:00,Web-Server-01,RAM_usage,30.4,0,100,16,100
2026-02-07 01:45:00,Web-Server-01,RAM_usage,34.86,0,100,16,100
2026-02-07 02:00:00,Web-Server-01,RAM_usage,45.08,0,100,16,100
2026-02-07 02:15:00,Web-Server-01,RAM_usage,49.1,0,100,16,100
2026-02-07 02:30:00,Web-Server-01,RAM_usage,42.55,0,100,16,100
2026-02-07 02:45:00,Web-Server-01,RAM_usage,39.25,0,100,16,100
2026-02-07 03:00:00,Web-Server-01,RAM_usage,46.62,0,100,16,100
2026-02-07 03:15:00,Web-Server-01,RAM_usage,56.97,0,100,16,100
2026-02-07 03:30:00,Web-Server-01,RAM_usage,44.19,0,100,16,100
2026-02-07 03:45:00,Web-Server-01,RAM_usage,52.87,0,100,16,100
2026-02-07 04:00:00,Web-Server-01,RAM_usage,49.38,0,100,16,100
2026-02-07 04:15:00,Web-Server-01,RAM_usage,51.44,0,100,16,100
2026-02-07 04:30:00,Web-Server-01,RAM_usage,48.96,0,100,16,100
2026-02-07 04:45:00,Web-Server-01,RAM_usage,48.79,0,100,16,100
2026-02-07 05:00:00,Web-Server-01,RAM_usage,59.58,0,100,16,100
2026-02-07 05:15:00,Web-Server-01,RAM_usage,57.76,0,100,16,100
2026-02-07 05:30:00,Web-Server-01,RAM_usage,58.06,0,100,16,100
2026-02-07 05:45:00,Web-Server-01,RAM_usage,52.92,0,100,16,100
2026-02-07 06:00:00,Web-Server-01,RAM_usage,61.9,0,100,16,100
2026-02-07 06:15:00,Web-Server-01,RAM_usage,52.69,0,100,16,100
2026-02-07 06:30:00,Web-Server-01,RAM_usage,50.94,0,100,16,100
2026-02-07 06:45:00,Web-Server-01,RAM_usage,54.84,0,100,16,100
2026-02-07 07:00:00,Web-Server-01,RAM_usage,65.89,0,100,16,100
2026-02-07 07:15:00,Web-Server-01,RAM_usage,51.99,0,100,16,100
2026-02-07 07:30:00,Web-Server-01,RAM_usage,56.75,0,100,16,100
2026-02-07 07:45:00,Web-Server-01,RAM_usage,58.33,0,100,16,100
2026-02-07 08:00:00,Web-Server-01,RAM_usage,60.11,0,100,16,100
2026-02-07 08:15:00,Web-Server-01,RAM_usage,55.37,0,100,16,100
2026-02-07 08:30:00,Web-Server-01,RAM_usage,59.2,0,100,16,100
2026-02-07 08:45:00,Web-Server-01,RAM_usage,66.45,0,100,16,100
2026-02-07 09:00:00,Web-Server-01,RAM_usage,64.72,0,100,16,100
2026-02-07 09:15:00,Web-Server-01,RAM_usage,62.12,0,100,16,100
2026-02-07 09:30:00,Web-Server-01,RAM_usage,61.69,0,100,16,100
2026-02-07 09:45:00,Web-Server-01,RAM_usage,59.55,0,100,16,100
2026-02-07 10:00:00,Web-Server-01,RAM_usage,53.57,0,100,16,100
2026-02-07 10:15:00,Web-Server-01,RAM_usage,60.68,0,100,16,100
2026-02-07 10:30:00,Web-Server-01,RAM_usage,66.4,0,100,16,100
2026-02-07 10:45:00,Web-Server-01,RAM_usage,57.35,0,100,16,100
2026-02-07 11:00:00,Web-Server-01,RAM_usage,48.21,0,100,16,100
2026-02-07 11:15:00,Web-Server-01,RAM_usage,52.68,0,100,16,100
2026-02-07 11:30:00,Web-Server-01,RAM_usage,52.31,0,100,16,100
2026-02-07 11:45:00,Web-Server-01,RAM_usage,52.27,0,100,16,100
2026-02-07 12:00:00,Web-Server-01,RAM_usage,53.9,0,100,16,100
2026-02-07 12:15:00,Web-Server-01,RAM_usage,52.11,0,100,16,100
2026-02-07 12:30:00,Web-Server-01,RAM_usage,62.48,0,100,16,100
2026-02-07 12:45:00,Web-Server-01,RAM_usage,49.52,0,100,16,100
2026-02-07 13:00:00,Web-Server-01,RAM_usage,44.95,0,100,16,100
2026-02-07 13:15:00,Web-Server-01,RAM_usage,39.37,0,100,16,100
2026-02-07 13:30:00,Web-Server-01,RAM_usage,46.05,0,100,16,100
2026-02-07 13:45:00,Web-Server-01,RAM_usage,44.1,0,100,16,100
2026-02-07 14:00:00,Web-Server-01,RAM_usage,41.66,0,100,16,100
2026-02-07 14:15:00,Web-Server-01,RAM_usage,41.54,0,100,16,100
2026-02-07 14:30:00,Web-Server-01,RAM_usage,39.65,0,100,16,100
2026-02-07 14:45:00,Web-Server-01,RAM_usage,39.94,0,100,16,100
2026-02-07 15:00:00,Web-Server-01,RAM_usage,33.45,0,100,16,100
2026-02-07 15:15:00,Web-Server-01,RAM_usage,34.15,0,100,16,100
2026-02-07 15:30:00,Web-Server-01,RAM_usage,36.96,0,100,16,100
2026-02-07 15:45:00,Web-Server-01,RAM_usage,31.54,0,100,16,100
2026-02-07 16:00:00,Web-Server-01,RAM_usage,31.32,0,100,16,100
2026-02-07 16:15:00,Web-Server-01,RAM_usage,33.69,0,100,16,100
2026-02-07 16:30:00,Web-Server-01,RAM_usage,18.51,0,100,16,100
2026-02-07 16:45:00,Web-Server-01,RAM_usage,33.15,0,100,16,100
2026-02-07 17:00:00,Web-Server-01,RAM_usage,31.04,0,100,16,100
2026-02-07 17:15:00,Web-Server-01,RAM_usage,26.26,0,100,16,100
2026-02-07 17:30:00,Web-Server-01,RAM_usage,34.53,0,100,16,100
2026-02-07 17:45:00,Web-Server-01,RAM_usage,24.89,0,100,16,100
2026-02-07 18:00:00,Web-Server-01,RAM_usage,27.31,0,100,16,100
2026-02-07 18:15:00,Web-Server-01,RAM_usage,20.79,0,100,16,100
2026-02-07 18:30:00,Web-Server-01,RAM_usage,24.75,0,100,16,100
2026-02-07 18:45:00,Web-Server-01,RAM_usage,22.99,0,100,16,100
2026-02-07 19:00:00,Web-Server-01,RAM_usage,23.64,0,100,16,100
2026-02-07 19:15:00,Web-Server-01,RAM_usage,21.77,0,100,16,100
2026-02-07 19:30:00,Web-Server-01,RAM_usage,19.61,0,100,16,100
2026-02-07 19:45:00,Web-Server-01,RAM_usage,15.31,0,100,16,100
2026-02-07 20:00:00,Web-Server-01,RAM_usage,15.61,0,100,16,100
2026-02-07 20:15:00,Web-Server-01,RAM_usage,17.37,0,100,16,100
2026-02-07 20:30:00,Web-Server-01,RAM_usage,21.46,0,100,16,100
2026-02-07 20:45:00,Web-Server-01,RAM_usage,13.76,0,100,16,100
2026-02-07 21:00:00,Web-Server-01,RAM_usage,19.68,0,100,16,100
2026-02-07 21:15:00,Web-Server-01,RAM_usage,17.65,0,100,16,100
2026-02-07 21:30:00,Web-Server-01,RAM_usage,16.0,0,100,16,100
2026-02-07 21:45:00,Web-Server-01,RAM_usage,21.43,0,100,16,100
2026-02-07 22:00:00,Web-Server-01,RAM_usage,16.22,0,100,16,100
2026-02-07 22:15:00,Web-Server-01,RAM_usage,23.85,0,100,16,100
2026-02-07 22:30:00,Web-Server-01,RAM_usage,25.07,0,100,16,100
2026-02-07 22:45:00,Web-Server-01,RAM_usage,19.48,0,100,16,100
2026-02-07 23:00:00,Web-Server-01,RAM_usage,24.07,0,100,16,100
2026-02-07 23:15:00,Web-Server-01,RAM_usage,26.31,0,100,16,100
2026-02-07 23:30:00,Web-Server-01,RAM_usage,25.68,0,100,16,100
2026-02-07 23:45:00,Web-Server-01,RAM_usage,31.34,0,100,16,100
2026-02-08 00:00:00,Web-Server-01,RAM_usage,21.94,0,100,16,100
2026-02-08 00:15:00,Web-Server-01,RAM_usage,25.19,0,100,16,100
2026-02-08 00:30:00,Web-Server-01,RAM_usage,35.28,0,100,16,100
2026-02-08 00:45:00,Web-Server-01,RAM_usage,27.42,0,100,16,100
2026-02-08 01:00:00,Web-Server-01,RAM_usage,33.23,0,100,16,100
2026-02-08 01:15:00,Web-Server-01,RAM_usage,38.69,0,100,16,100
2026-02-08 01:30:00,Web-Server-01,RAM_usage,42.78,0,100,16,100
2026-02-08 01:45:00,Web-Server-01,RAM_usage,41.95,0,100,16,100
2026-02-08 02:00:00,Web-Server-01,RAM_usage,37.04,0,100,16,100
2026-02-08 02:15:00,Web-Server-01,RAM_usage,43.49,0,100,16,100
2026-02-08 02:30:00,Web-Server-01,RAM_usage,39.6,0,100,16,100
2026-02-08 02:45:00,Web-Server-01,RAM_usage,44.83,0,100,16,100
2026-02-08 03:00:00,Web-Server-01,RAM_usage,47.39,0,100,16,100
2026-02-08 03:15:00,Web-Server-01,RAM_usage,38.83,0,100,16,100
2026-02-08 03:30:00,Web-Server-01,RAM_usage,44.63,0,100,16,100
2026-02-08 03:45:00,Web-Server-01,RAM_usage,48.23,0,100,16,100
2026-02-08 04:00:00,Web-Server-01,RAM_usage,44.37,0,100,16,100
2026-02-08 04:15:00,Web-Server-01,RAM_usage,45.35,0,100,16,100
2026-02-08 04:30:00,Web-Server-01,RAM_usage,46.84,0,100,16,100
2026-02-08 04:45:00,Web-Server-01,RAM_usage,45.48,0,100,16,100
2026-02-08 05:00:00,Web-Server-01,RAM_usage,55.45,0,100,16,100
2026-02-08 05:15:00,Web-Server-01,RAM_usage,55.59,0,100,16,100
2026-02-08 05:30:00,Web-Server-01,RAM_usage,56.9,0,100,16,100
2026-02-08 05:45:00,Web-Server-01,RAM_usage,47.15,0,100,16,100
2026-02-08 06:00:00,Web-Server-01,RAM_usage,52.87,0,100,16,100
2026-02-08 06:15:00,Web-Server-01,RAM_usage,62.67,0,100,16,100
2026-02-08 06:30:00,Web-Server-01,RAM_usage,49.35,0,100,16,100
2026-02-08 06:45:00,Web-Server-01,RAM_usage,62.52,0,100,16,100
2026-02-08 07:00:00,Web-Server-01,RAM_usage,63.37,0,100,16,100
2026-02-08 07:15:00,Web-Server-01,RAM_usage,51.64,0,100,16,100
2026-02-08 07:30:00,Web-Server-01,RAM_usage,58.95,0,100,16,100
2026-02-08 07:45:00,Web-Server-01,RAM_usage,56.17,0,100,16,100
2026-02-08 08:00:00,Web-Server-01,RAM_usage,56.21,0,100,16,100
2026-02-08 08:15:00,Web-Server-01,RAM_usage,61.37,0,100,16,100
2026-02-08 08:30:00,Web-Server-01,RAM_usage,64.22,0,100,16,100
2026-02-08 08:45:00,Web-Server-01,RAM_usage,48.82,0,100,16,100
2026-02-08 09:00:00,Web-Server-01,RAM_usage,61.6,0,100,16,100
2026-02-08 09:15:00,Web-Server-01,RAM_usage,65.14,0,100,16,100
2026-02-08 09:30:00,Web-Server-01,RAM_usage,60.67,0,100,16,100
2026-02-08 09:45:00,Web-Server-01,RAM_usage,52.64,0,100,16,100
2026-02-08 10:00:00,Web-Server-01,RAM_usage,60.07,0,100,16,100
2026-02-08 10:15:00,Web-Server-01,RAM_usage,51.11,0,100,16,100
2026-02-08 10:30:00,Web-Server-01,RAM_usage,48.17,0,100,16,100
2026-02-08 10:45:00,Web-Server-01,RAM_usage,58.48,0,100,16,100
2026-02-08 11:00:00,Web-Server-01,RAM_usage,54.11,0,100,16,100
2026-02-08 11:15:00,Web-Server-01,RAM_usage,44.64,0,100,16,100
2026-02-08 11:30:00,Web-Server-01,RAM_usage,52.13,0,100,16,100
2026-02-08 11:45:00,Web-Server-01,RAM_usage,58.64,0,100,16,100
2026-02-08 12:00:00,Web-Server-01,RAM_usage,41.43,0,100,16,100
2026-02-08 12:15:00,Web-Server-01,RAM_usage,43.52,0,100,16,100
2026-02-08 12:30:00,Web-Server-01,RAM_usage,52.96,0,100,16,100
2026-02-08 12:45:00,Web-Server-01,RAM_usage,47.63,0,100,16,100
2026-02-08 13:00:00,Web-Server-01,RAM_usage,45.19,0,100,16,100
2026-02-08 13:15:00,Web-Server-01,RAM_usage,50.01,0,100,16,100
2026-02-08 13:30:00,Web-Server-01,RAM_usage,39.53,0,100,16,100
2026-02-08 13:45:00,Web-Server-01,RAM_usage,45.19,0,100,16,100
2026-02-08 14:00:00,Web-Server-01,RAM_usage,36.92,0,100,16,100
2026-02-08 14:15:00,Web-Server-01,RAM_usage,46.55,0,100,16,100
2026-02-08 14:30:00,Web-Server-01,RAM_usage,46.73,0,100,16,100
2026-02-08 14:45:00,Web-Server-01,RAM_usage,39.33,0,100,16,100
2026-02-08 15:00:00,Web-Server-01,RAM_usage,33.65,0,100,16,100
2026-02-08 15:15:00,Web-Server-01,RAM_usage,33.18,0,100,16,100
2026-02-08 15:30:00,Web-Server-01,RAM_usage,30.25,0,100,16,100
2026-02-08 15:45:00,Web-Server-01,RAM_usage,46.03,0,100,16,100
2026-02-08 16:00:00,Web-Server-01,RAM_usage,26.44,0,100,16,100
2026-02-08 16:15:00,Web-Server-01,RAM_usage,38.06,0,100,16,100
2026-02-08 16:30:00,Web-Server-01,RAM_usage,33.92,0,100,16,100
2026-02-08 16:45:00,Web-Server-01,RAM_usage,40.24,0,100,16,100
2026-02-08 17:00:00,Web-Server-01,RAM_usage,30.63,0,100,16,100
2026-02-08 17:15:00,Web-Server-01,RAM_usage,20.01,0,100,16,100
2026-02-08 17:30:00,Web-Server-01,RAM_usage,29.39,0,100,16,100
2026-02-08 17:45:00,Web-Server-01,RAM_usage,23.8,0,100,16,100
2026-02-08 18:00:00,Web-Server-01,RAM_usage,18.96,0,100,16,100
2026-02-08 18:15:00,Web-Server-01,RAM_usage,26.67,0,100,16,100
2026-02-08 18:30:00,Web-Server-01,RAM_usage,25.41,0,100,16,100
2026-02-08 18:45:00,Web-Server-01,RAM_usage,27.08,0,100,16,100
2026-02-08 19:00:00,Web-Server-01,RAM_usage,29.09,0,100,16,100
2026-02-08 19:15:00,Web-Server-01,RAM_usage,15.71,0,100,16,100
2026-02-08 19:30:00,Web-Server-01,RAM_usage,21.98,0,100,16,100
2026-02-08 19:45:00,Web-Server-01,RAM_usage,14.14,0,100,16,100
2026-02-08 20:00:00,Web-Server-01,RAM_usage,18.07,0,100,16,100
2026-02-08 20:15:00,Web-Server-01,RAM_usage,19.0,0,100,16,100
2026-02-08 20:30:00,Web-Server-01,RAM_usage,23.69,0,100,16,100
2026-02-08 20:45:00,Web-Server-01,RAM_usage,12.26,0,100,16,100
2026-02-08 21:00:00,Web-Server-01,RAM_usage,17.89,0,100,16,100
2026-02-08 21:15:00,Web-Server-01,RAM_usage,18.0,0,100,16,100
2026-02-08 21:30:00,Web-Server-01,RAM_usage,27.15,0,100,16,100
2026-02-08 21:45:00,Web-Server-01,RAM_usage,24.19,0,100,16,100
2026-02-08 22:00:00,Web-Server-01,RAM_usage,16.05,0,100,16,100
2026-02-08 22:15:00,Web-Server-01,RAM_usage,24.14,0,100,16,100
2026-02-08 22:30:00,Web-Server-01,RAM_usage,25.19,0,100,16,100
2026-02-08 22:45:00,Web-Server-01,RAM_usage,28.28,0,100,16,100
2026-02-08 23:00:00,Web-Server-01,RAM_usage,24.5,0,100,16,100
2026-02-08 23:15:00,Web-Server-01,RAM_usage,26.71,0,100,16,100
2026-02-08 23:30:00,Web-Server-01,RAM_usage,23.25,0,100,16,100
2026-02-08 23:45:00,Web-Server-01,RAM_usage,25.37,0,100,16,100
2026-02-09 00:00:00,Web-Server-01,RAM_usage,26.45,0,100,16,100
2026-02-09 00:15:00,Web-Server-01,RAM_usage,33.13,0,100,16,100
2026-02-09 00:30:00,Web-Server-01,RAM_usage,25.17,0,100,16,100
2026-02-09 00:45:00,Web-Server-01,RAM_usage,27.93,0,100,16,100
2026-02-09 01:00:00,Web-Server-01,RAM_usage,39.72,0,100,16,100
2026-02-09 01:15:00,Web-Server-01,RAM_usage,32.61,0,100,16,100
2026-02-09 01:30:00,Web-Server-01,RAM_usage,28.69,0,100,16,100
2026-02-09 01:45:00,Web-Server-01,RAM_usage,38.32,0,100,16,100
2026-02-09 02:00:00,Web-Server-01,RAM_usage,47.72,0,100,16,100
2026-02-09 02:15:00,Web-Server-01,RAM_usage,40.64,0,100,16,100
2026-02-09 02:30:00,Web-Server-01,RAM_usage,35.53,0,100,16,100
2026-02-09 02:45:00,Web-Server-01,RAM_usage,40.96,0,100,16,100
2026-02-09 03:00:00,Web-Server-01,RAM_usage,53.61,0,100,16,100
2026-02-09 03:15:00,Web-Server-01,RAM_usage,47.76,0,100,16,100
2026-02-09 03:30:00,Web-Server-01,RAM_usage,43.83,0,100,16,100
2026-02-09 03:45:00,Web-Server-01,RAM_usage,41.35,0,100,16,100
2026-02-09 04:00:00,Web-Server-01,RAM_usage,48.34,0,100,16,100
2026-02-09 04:15:00,Web-Server-01,RAM_usage,46.51,0,100,16,100
2026-02-09 04:30:00,Web-Server-01,RAM_usage,52.45,0,100,16,100
2026-02-09 04:45:00,Web-Server-01,RAM_usage,52.81,0,100,16,100
2026-02-09 05:00:00,Web-Server-01,RAM_usage,45.89,0,100,16,100
2026-02-09 05:15:00,Web-Server-01,RAM_usage,48.96,0,100,16,100
2026-02-09 05:30:00,Web-Server-01,RAM_usage,50.44,0,100,16,100
2026-02-09 05:45:00,Web-Server-01,RAM_usage,66.58,0,100,16,100
2026-02-09 06:00:00,Web-Server-01,RAM_usage,61.95,0,100,16,100
2026-02-09 06:15:00,Web-Server-01,RAM_usage,50.94,0,100,16,100
2026-02-09 06:30:00,Web-Server-01,RAM_usage,57.68,0,100,16,100
2026-02-09 06:45:00,Web-Server-01,RAM_usage,53.51,0,100,16,100
2026-02-09 07:00:00,Web-Server-01,RAM_usage,49.36,0,100,16,100
2026-02-09 07:15:00,Web-Server-01,RAM_usage,72.82,0,100,16,100
2026-02-09 07:30:00,Web-Server-01,RAM_usage,42.19,0,100,16,100
2026-02-09 07:45:00,Web-Server-01,RAM_usage,65.67,0,100,16,100
2026-02-09 08:00:00,Web-Server-01,RAM_usage,63.12,0,100,16,100
2026-02-09 08:15:00,Web-Server-01,RAM_usage,62.12,0,100,16,100
2026-02-09 08:30:00,Web-Server-01,RAM_usage,63.67,0,100,16,100
2026-02-09 08:45:00,Web-Server-01,RAM_usage,53.18,0,100,16,100
2026-02-09 09:00:00,Web-Server-01,RAM_usage,61.12,0,100,16,100
2026-02-09 09:15:00,Web-Server-01,RAM_usage,62.25,0,100,16,100
2026-02-09 09:30:00,Web-Server-01,RAM_usage,54.26,0,100,16,100
2026-02-09 09:45:00,Web-Server-01,RAM_usage,60.38,0,100,16,100
2026-02-09 10:00:00,Web-Server-01,RAM_usage,55.85,0,100,16,100
2026-02-09 10:15:00,Web-Server-01,RAM_usage,55.67,0,100,16,100
2026-02-09 10:30:00,Web-Server-01,RAM_usage,63.65,0,100,16,100
2026-02-09 10:45:00,Web-Server-01,RAM_usage,63.26,0,100,16,100
2026-02-09 11:00:00,Web-Server-01,RAM_usage,63.45,0,100,16,100
2026-02-09 11:15:00,Web-Server-01,RAM_usage,49.06,0,100,16,100
2026-02-09 11:30:00,Web-Server-01,RAM_usage,59.01,0,100,16,100
2026-02-09 11:45:00,Web-Server-01,RAM_usage,58.73,0,100,16,100
2026-02-09 12:00:00,Web-Server-01,RAM_usage,44.87,0,100,16,100
2026-02-09 12:15:00,Web-Server-01,RAM_usage,45.23,0,100,16,100
2026-02-09 12:30:00,Web-Server-01,RAM_usage,46.44,0,100,16,100
2026-02-09 12:45:00,Web-Server-01,RAM_usage,48.23,0,100,16,100
2026-02-09 13:00:00,Web-Server-01,RAM_usage,43.1,0,100,16,100
2026-02-09 13:15:00,Web-Server-01,RAM_usage,36.93,0,100,16,100
2026-02-09 13:30:00,Web-Server-01,RAM_usage,38.83,0,100,16,100
2026-02-09 13:45:00,Web-Server-01,RAM_usage,46.1,0,100,16,100
2026-02-09 14:00:00,Web-Server-01,RAM_usage,47.09,0,100,16,100
2026-02-09 14:15:00,Web-Server-01,RAM_usage,44.27,0,100,16,100
2026-02-09 14:30:00,Web-Server-01,RAM_usage,41.44,0,100,16,100
2026-02-09 14:45:00,Web-Server-01,RAM_usage,36.91,0,100,16,100
2026-02-09 15:00:00,Web-Server-01,RAM_usage,28.82,0,100,16,100
2026-02-09 15:15:00,Web-Server-01,RAM_usage,36.31,0,100,16,100
2026-02-09 15:30:00,Web-Server-01,RAM_usage,36.3,0,100,16,100
2026-02-09 15:45:00,Web-Server-01,RAM_usage,25.38,0,100,16,100
2026-02-09 16:00:00,Web-Server-01,RAM_usage,29.1,0,100,16,100
2026-02-09 16:15:00,Web-Server-01,RAM_usage,21.97,0,100,16,100
2026-02-09 16:30:00,Web-Server-01,RAM_usage,27.75,0,100,16,100
2026-02-09 16:45:00,Web-Server-01,RAM_usage,26.47,0,100,16,100
2026-02-09 17:00:00,Web-Server-01,RAM_usage,24.63,0,100,16,100
